99999999	12	8	4	9
100187070	16	12
100187070	1	20	15	9
100187070	3	2	14	4
100187070	4	9
100187070	9	6
100187070	2	4
99999999	16	12	2	8	1	20	4	9
100187070	2	8
100187070	12	15
99999999	8	9
100187070	8	9
99999999	2	11
100188634	2	9
99999999	8	1
100186216	2	14	22
100187070	12	2
100187070	1	4	6
100187070	3	2	4
99999999	16	20
99999999	2	13
99999999	16	2	4	9
99999999	8	9
100187070	2	4
100187070	8	4	9
99999999	2	8
99999999	2	4	9
100187070	14	4	15
100187070	18	9
99999999	14	20	6	22
100187070	2	8	1	4
100187070	2	4
100187070	4	9
100187070	2	4	9	6
100187070	2	14
100186591	2	8
100187070	2	4
100187070	2	6
99999999	8	4
100186216	2	15
99999999	4	9
99999999	26	12
100187070	2	13
100187070	16	12	2	13	21	14	8	4	15	9
100187070	12	2
100187070	24	12	13
100187070	12	2
99999999	8	1
99999999	8	1
100187070	11	4
100187070	14	6
100187070	12	7
99999999	16	2
100186216	8	1	9
100187070	17	25
100187070	23	9
99999999	12	2	21	14	8	15
99999999	7	4
99999999	2	11
100153339	14	4
99999999	17	25	6
100188634	8	15
100187070	21	23	11
100187070	17	3	18	25	26	19	24	16	12	2	13	14	6	22
100187275	1	6
100187070	11	4	9
99999999	24	7
100187070	7	15
100294453	2	20
100187070	2	11	4
100293955	2	23	11	9	6
99999999	14	8
99999999	2	14
99999999	12	15
100186216	25	23	4	9
100187070	2	4
99999999	16	2
99999999	12	2
100187070	2	23
100187070	8	4
100150768	2	6
99999999	2	8
100187070	11	9
100186216	8	1
100186216	12	8
100187070	8	20
100187070	12	2	8	20	4
100187070	17	23
100188634	3	25	12	23	11	8	1	15
100186216	8	1	4
100187070	8	9
100187070	3	24	2	11	4
100187070	2	6
100187070	12	2
99999999	3	2
100187070	12	14	20	4
100187070	10	11	9
100186216	14	6
100188634	12	8
99999999	25	21	11
100188634	8	15	9
100188634	2	4	15
99999999	2	8
100186216	3	19	2	4
100188634	12	2
100187070	2	13
100186216	12	6
99999999	2	10
100187070	12	2	23	4
99999999	8	4	9
100294459	8	1
99999999	16	9
100187070	20	4
100187070	14	15	9
100186216	14	1
99999999	12	2
100187070	20	6
100186216	8	1	4
99999999	25	19	16	12	2	13	7	8	20	9
100186216	2	9
100153339	8	15
99999999	21	6
100187070	17	23
99999999	2	8
100187070	14	20
100187070	13	4
100187070	12	1	9
99999999	2	13
99999999	12	22
100187070	12	2	8	20
100187070	2	20
100187070	3	23	4	6	5	22
99999999	14	4	5
100187070	19	13
100188634	2	9
100187070	14	8
100187070	12	2	14
100187768	10	23
100188634	18	19	12	2	1	4	9
100187070	12	2	15
100187070	2	11
100187070	2	10
100187070	2	4
100187070	16	12	2	14	8	1	20	4
100187070	2	14
100187070	14	15
100187070	24	20
100187070	2	20
100187070	2	8	4
99999999	2	14	20
100187070	2	20
99999999	2	9
100187070	12	8
100188634	2	8
100255104	3	25	15
99999999	12	1
100187070	14	7	20
100187070	18	2	13
100187070	12	2	13
100187070	4	6
100186216	2	22
99999999	12	2
100187070	12	2	6
100187070	18	23	8
100186216	3	2
99999999	2	8	4
100187070	12	2	4
100188634	8	9
100187070	12	7
100188634	2	20	15
99999999	21	9
100186216	8	1	9	22
100187070	17	2
99999999	12	4
100255055	24	14
99999999	8	1	4
100293969	2	9
100186216	8	4
99999999	3	13
100187768	2	21
100187070	12	10	4
100188634	19	8
100187070	12	4
100187070	12	4
99999999	12	2
99999999	2	23
100187070	3	8
100187070	11	4
100188634	2	11
100187070	2	4
99999999	2	11
100187070	23	1
100186216	3	14	9	22
100189100	12	2
99999999	16	2	13	14	20	9
100187070	10	7
100187070	18	12	2	8	20	4	15
100188553	2	9
100187070	12	8	1	15
99999999	9	6
100187070	3	2	9
99999999	10	11
99999999	2	22
100187070	10	14	4	9
100187070	12	2	10	7	4	9
100187070	18	12
99999999	8	1
100187070	2	13	1	20	15
99999999	9	6	5
99999999	2	9
100187070	24	12	4	9	6	5
99999999	11	14
100293764	17	19	20
100187070	2	14	20
100187070	2	1
99999999	2	8
99999999	8	1
100188634	2	11
99999999	18	16	2	13	14	20	4
100186216	25	24
100187070	19	4
99999999	2	8	9
100186216	14	1
99999999	1	6
100187070	2	20
100187070	3	23
100188634	8	1
100186216	12	1
100188634	12	2
100187070	26	2
99999999	4	9
100147237	23	4
100187070	2	8	1
100187070	2	6	22
100187070	12	10	11	8	4
100186216	14	1	22
100187070	4	9
99999999	11	6
100187070	10	9
99999999	12	2
100187070	16	2	13	20
99999999	12	8	15
100187070	12	1
100187070	12	2
100186216	1	20	15
100187427	2	1
99999999	9	6
99999999	10	21	9
100187070	10	23	9	6
99999999	8	9
99999999	8	4
99999999	13	4
100187070	1	15
99999999	7	1
100187070	2	9
100188634	2	8	1	4
100187070	19	2	13	20
100187070	16	2	20
99999999	14	22
99999999	23	9
100186216	2	14
99999999	12	15
100187070	19	2
100186216	12	14
100187070	2	10	11	8
100187070	2	14	1	20	6
100187070	16	2
100187070	2	11
100186216	13	23	22
99999999	17	25	9
99999999	12	15
100187070	25	2	13	10	11	1	9	6
100188634	8	9
100187070	2	11	14	20	4
100186216	1	4	15
100187070	2	20	4
99999999	24	9
100187070	24	6
100186216	8	4	15	9
100187070	20	9
100187070	9	6
100187070	18	2	14	7	9	6
100187070	2	23
100187070	16	20
99999999	7	9
100187070	3	19	16	2	13	11	9	6
99999999	13	9
99999999	2	7
100187070	20	4
100187070	16	20
100188634	3	12	14	7	8
100186216	3	2
100188634	2	9
100187070	12	2	7	8	1
99999999	2	8
100187070	3	2	8
99999999	13	8	1
99999999	2	8
100188634	14	7	15
100187070	17	18	24	16	12	2	13	23	11	8	1	20	15	6
100187070	8	20
100187070	2	8
99999999	12	4
100187070	12	2	8	1	20	4	15	9
100187070	2	10
100187070	2	14
100188634	18	4
100187070	2	13	4
99999999	16	4
100187070	25	10	23	11
99999999	19	2	7	8	4
100187070	23	6
99999999	2	10	8
100187070	2	8
100187070	12	2	14	8	4	9	6
100187070	12	8	9
100187070	4	9
99999999	25	19	13
100187070	9	6
99999999	2	9
100187070	19	2	4	9
99999999	16	8	15
100188553	7	6
100187070	3	19
100187070	11	4
100186216	4	9
100187070	3	23	11
100187070	12	23
100188634	19	12	2	8
100187070	12	2
100187070	12	8
100187070	8	1	4
99999999	14	8	4
100187070	12	23
100187070	24	2	8	4
100187070	16	2	20	6	22
100187070	10	20
100187070	16	20
100188634	12	2	8	1	15
100188634	3	19	4
100188634	8	1
100187070	8	1	4
100187070	8	1
100187070	16	2	9
99999999	17	20
99999999	3	11
99999999	18	12	8
99999999	18	26
100186216	1	4
99999999	12	8
100153339	23	14	20	22
99999999	8	15
100187070	3	18	26	23
100188634	8	1
99999999	2	13	11
100187070	2	8	20	4
100187070	1	9
100187070	3	11
99999999	10	6
99999999	2	4	6
99999999	7	4
100187070	7	4
99999999	19	13
100188634	2	8	4
100187070	18	26	2	23	11	14	6
99999999	4	15
100187070	17	18
99999999	2	15	9
100187070	10	23	9	6
100187275	16	2
100187070	2	13
99999999	2	11	4
99999999	14	4
100187070	23	9
99999999	12	13
99999999	10	21
100187070	2	20
100187070	1	4
99999999	11	20
100187070	9	6
100186216	14	4
100187070	3	25
100187070	2	14	20
100188634	4	9
100187070	16	2
99999999	24	13
100187070	8	4
100187070	4	9
100187070	16	2
100187070	19	24	12	2	14	7	8	1
100187070	12	1
100187070	19	2	13
99999999	3	18	23	4
100187070	2	7	15
100187070	10	9
100187070	2	11
100000191	2	20
100187070	8	1
100187070	18	2	4	9	6	5
99999999	2	14
100187070	2	13
100188553	12	2	1
100187070	24	10	14
99999999	2	14	20	15
100188634	25	2
100187070	18	25	9
100186216	3	2
99999999	10	9
100187070	3	9
100188553	14	9
100187070	12	15
100186591	16	2
99999999	8	4
99999999	10	11	9
99999999	17	10
100187070	2	15
100187070	2	23	14	6
100187070	12	15
99999999	4	15
99999999	18	9
100187070	18	16	13	10	11	1	9	6
100187070	16	7
99999999	18	20	9
100187070	1	4
100186216	25	1
100187070	12	2	7	4	6	5
99999999	2	14	7	8	20
100187070	8	9
100187070	24	2	4
100187070	11	20
100187275	8	1
100186216	2	4	6
100187070	2	10	4	9	6
100187070	2	13	9
100187070	8	4
100188634	7	20
100187070	4	9
100187070	2	21
99999999	12	2	14	7	8	1	20	4	9
99999999	2	8	15	22
99999999	7	20
100189896	12	1	15
100186216	4	9	22
100186216	3	2	1	15
99999999	11	7
100187070	16	14
99999999	2	8
100187070	9	6
100188634	12	2
100187070	24	16
99999999	12	2	14
100187070	16	2	14	8	1	4
99999999	2	10	11	14	7	20	9
100255055	10	14
100187070	4	6
100188634	12	2	9
99999999	12	1
99999999	2	4
99999999	8	4
100187070	12	15
99999999	8	1
100187070	11	1
100188634	3	25	7	8
99999999	15	9
100186216	18	25	23	9
100187070	12	2
100187070	12	6
100187070	3	10
100186216	2	8
100187070	24	16	2	13	14	9
99999999	1	15
100187768	2	13
100187070	3	24
99999999	10	6
100187070	2	4	9
99999999	1	15
100187070	17	16	12	13	11
99999999	2	6
100189806	23	6
100187070	12	7	20	4	15
100187070	16	21	11	14	4	15
100187070	13	9
100186216	3	1
99999999	4	9
100187070	2	7	20	4	15
100187070	10	23
100187070	2	7
99999999	9	6
100187070	2	13
100187070	19	12
100187070	2	4
100187070	9	6
100186216	25	14	6	22
99999999	2	23
100186216	14	6
100188634	4	9
100186216	17	2	14	8	1
100187070	25	23	20
100187070	16	13
99999999	2	8
99999999	12	1	4	15
100187070	2	11
100187070	2	4
100187070	8	4	9
99999999	13	15
100186216	6	22
99999999	14	4
100187070	23	11
99999999	17	2
100188634	4	9
99999999	12	2
100187070	2	8
99999999	23	11	9
100187070	3	10	23	4
100187070	14	20	4	9	6
100187070	13	4
99999999	10	7
100187070	19	13
100187070	19	13
100187070	25	2	10	21	23	11	4	9	6
100187070	2	4	9
100186216	1	15
99999999	11	9
100187070	24	13
100187070	2	9
99999999	23	11	9	5
99999999	11	4	9
100187070	10	8	6
99999999	16	7	20
100187070	24	16
100187070	18	22
100187070	3	19	2	13	11	7	4	9
100187070	16	12	2	1	20	4	15	6	22
100187070	12	1	15
100187070	17	9
99999999	12	2
100188634	26	9
99999999	14	6
100255055	16	2	9
99999999	24	2	7
99999999	8	9
100187070	2	8	9
100187070	13	1
100187070	19	24	12	2	13	7	8	4
99999999	1	15
100187070	4	6
100187070	8	4
99999999	10	21
100186216	24	14
100187070	2	6
100187070	24	16	13	20	9
100187070	11	14	6
100187070	3	11
100187070	16	20
99999999	18	9	6
100187070	16	2
100188634	2	4
100187070	19	2
99999999	14	20
100187070	19	7
100187070	12	2	8
100187070	23	11	4
100188634	11	7
100187070	10	21	23	11
99999999	12	2	15
99999999	14	8	1	20
100187070	16	8	1
99999999	19	12	2	13
100186216	12	4	15
100187070	13	9
100187070	4	9	6
99999999	23	11	4
99999999	11	9	6
100187070	25	23
100187070	23	8	4	9
100186216	23	1
99999999	23	9	6	22
100187070	2	9
100187070	12	2
100187070	17	4
99999999	12	15
100187070	18	2	6
100187070	17	18
100186216	12	1
100187070	3	25	12	2	7	4
100187070	2	15	6
100187070	12	6
100187070	2	4
100187070	12	2	8	1	4	15	9
99999999	8	9
100187070	12	2
100186216	12	1	9	22
99999999	26	8	9
100187070	23	6
99999999	8	20	6
100187070	2	13
99999999	2	4
99999999	11	9
100187070	12	2	11	8	1	4	15
100187070	16	12	2
100187070	12	4
100293824	2	14
100187070	2	7	9
99999999	3	12	2	23	8	15	9
100188634	12	1
99999999	12	15
100187070	2	8
100187070	10	11
99999999	2	8	1	15
99999999	4	9
100187070	2	4	9
100186216	1	4
100187070	12	8	1
99999999	4	9
99999999	16	13
100187070	10	9
100187070	16	2
100187070	2	1
100187070	25	11
100187070	13	11
100187070	2	8	4
100187070	2	13
99999999	12	14	6
99999999	14	20	4
99999999	2	4
100188634	12	1
100187070	19	13
99999999	9	5
100187070	3	9
99999999	3	14	15
99999999	12	7	4	15
99999999	16	2
100187070	11	4	6
99999999	16	6
100000191	2	10
100187070	16	2	4	22
100187070	2	13
100187070	13	14
100187070	4	9
100187768	2	9
100294075	21	23	11	9
100187070	18	23
100187070	9	6
100187070	18	2	8	20	4	6
99999999	8	4
99999999	2	8
100187070	12	23	4	9	6
100187070	12	2
99999999	2	14	7	8	20	4
99999999	11	6
100187070	16	14	20
99999999	8	20
100255055	6	22
100187070	2	20
99999999	1	4
99999999	3	10	21	23	11
100187070	4	9
100187070	3	16
100187070	12	6	5
100187070	2	6
100187070	4	6
100188634	12	8	1	15
100190340	8	4
100187070	23	11
100187070	23	11
100187070	12	8
100187070	3	2	8	20
100187070	1	6
100187070	18	9
99999999	8	15
99999999	13	14	20
99999999	12	2	8
100187070	24	14	7	8
99999999	2	4
100187070	10	21
99999999	12	2	8
100187070	9	6
99999999	4	9
99999999	12	2	20	4
99999999	11	8
99999999	4	9	6
99999999	9	6
99999999	10	9
100188634	3	2
100187070	11	8	9
100186216	1	9
100187070	2	1	4
100187070	18	9
100186216	14	4
100188634	12	9
100190340	12	2
99999999	2	22
100187070	10	6
99999999	21	11
100187070	4	9
100187070	4	9	6
100187070	2	9
99999999	3	2	23	8	9
99999999	2	7
100187070	17	2	11	14	7	1	20	4
100187070	14	9
100187070	12	8	1	4	15
99999999	3	4
100187070	2	8	20	9
100187070	14	9	22
100187070	9	6
99999999	19	12	8
99999999	23	11	9
100187070	23	11
100153339	3	11
100187070	2	14	4	9
100187070	2	6
99999999	11	4	9
99999999	2	1
100187070	19	12	7
100187070	4	9
99999999	8	4
100187070	10	11
100188634	8	20
99999999	7	1	9
100187070	3	9
100186216	19	13	4
100187070	4	9
100187070	25	23	11	6
100187070	2	8	4
100187070	12	8
99999999	18	7	20	9	6	22
100187070	24	2
100187070	9	6
100188634	4	9
99999999	8	4
100186216	1	20
100187070	12	2	4	15
100187070	10	6
100187070	13	20
100187070	12	2
99999999	20	9
100187070	13	8
100187070	2	13
99999999	16	12	20
100187070	21	23	11
100187070	2	11	6
100153339	2	9
100187070	19	2	1
100190340	11	9
100187070	16	2	4
99999999	8	1
99999999	16	20
100187070	13	9
100187070	12	2
100187070	8	4
100187070	2	13
100255055	2	14	6	22
100187070	16	20
99999999	3	13	20
99999999	12	6
100187070	10	23	11
100187070	2	20
100188634	3	9
100186216	8	9
100187070	17	7
100187070	11	6
100186216	12	4
99999999	5	22
100188634	8	6
100187070	14	22
99999999	2	4
99999999	9	6
100187070	4	9
100187070	2	23
99999999	12	14
100187070	2	23
100187070	2	14
100187070	20	4
99999999	2	4	9	6
100187070	12	13	8
100188634	13	8	1	4	15	9
99999999	2	8
99999999	10	9
100187070	12	8
100187070	2	10	11
100186216	25	10
99999999	12	2	11	8
99999999	16	12	2
100187070	12	2
100187070	4	9	6
99999999	19	24	16	23	8
100187070	23	1	6
99999999	16	2	13	1	4
99999999	12	1
100186216	24	12	2	14	8	1	4	15	9	22
99999999	2	4
99999999	3	20
99999999	8	4
99999999	8	9
100187070	2	8	1	4	15
99999999	2	11
100187070	10	11
100188634	2	8
100187427	1	4	9
99999999	1	4
100187070	23	11
100274723	12	4
100187070	2	8
100187070	24	16	12	10	11	4
100187070	2	23
100187070	2	23
100294459	12	2
99999999	12	15
99999999	1	9
99999999	24	8
100187070	12	2
100187070	16	2	14	20
100187070	12	8	4	15
100187070	2	9
99999999	12	2
100187070	16	2	14	20
100187070	20	4
100186216	1	4	15
99999999	4	9
100187070	8	15
100187070	8	6
100187070	3	11
100188634	12	2	1
100187070	12	2	7	8	15
100187070	14	8	9	6
100187070	25	10	11	6
99999999	13	8
100187070	10	11
99999999	16	2	14	6
99999999	12	13
100186216	3	26
100187070	12	2
100187070	25	2	23	9
100187070	2	11
100187070	18	6
100293826	2	8
99999999	3	9
100187070	19	12	2	13	4	15
100187070	4	6
99999999	3	9
100186216	7	15	9
100188553	24	16	2	14	8	9	6
100186216	2	1
100153339	12	14	8	1	15
100187070	2	11	14
99999999	10	9
99999999	14	20
100187070	2	20
100186216	4	15
100187070	17	3	12	13	23	11	14	9	6	5	22
100188634	2	8
100187070	3	9
100187070	2	4
100187070	14	1	6	22
100188634	12	2	8	9
99999999	2	8	1	20
100187070	12	11	14	8	20
100187070	7	9
100187070	12	2	1	20
100187070	2	10	11	9	6
100187070	2	20
100186216	4	9
100187070	16	13
100187070	23	9
100187070	2	9
100187070	2	7	4
100186591	9	6
100188634	2	8	4
99999999	18	2	13
100274684	2	9
100187070	16	2	14	7	8	4
99999999	23	11
100187070	2	20
100187070	12	2	8
100187070	12	9
100000191	23	11	14
100188634	19	2	13
100187070	2	8	1
100188634	8	1
99999999	17	3	19	10	11	1	9
99999999	2	8
100187070	2	14	20	9
100187070	18	23	9	22
100188634	12	14	20
100187070	19	4
100187070	3	25	2
100187070	12	2
100187070	10	4	9
99999999	12	4
100187070	12	14	1
100187070	24	16	4
99999999	3	4
100187070	12	2	7	1
99999999	2	14	6
99999999	2	14
100187070	24	4
100188634	2	8	15
99999999	12	4
100187070	21	23
100187070	2	7	4
100187070	25	26	8
99999999	8	4
100186216	14	22
100187070	12	8	9
100187070	2	11	8
99999999	12	2
100187070	4	9
100187070	12	2
100189512	24	2
100000191	3	18
100186216	1	9
99999999	2	20	4
99999999	12	2
100187070	13	23
100187070	2	13
99999999	12	2	1	15	9
100187070	18	2
99999999	7	20
100187070	3	18	25	26	19	16	12	2	13	11	14	7	8	1	20	4	15	6
100187070	2	20
100187070	19	2
100187070	2	7	20
99999999	10	8
100187070	3	12	2	11	4	9
100187070	3	1
100187070	18	26
100255055	2	14
100187768	10	11
100186216	1	9
99999999	12	8	1	15
100187070	12	2	4
100187070	3	18	25	26	24	2	13	11	14
100187070	11	4
100187070	18	25
100187070	12	2
100187070	12	2	4	9
100187070	2	8	9	6	5	22
100187070	19	13	14	20
99999999	2	1	4
100187070	17	2
100187070	10	4	6	22
99999999	2	9
99999999	14	4
99999999	12	2
100187070	24	13	8	6
100187070	19	2	4	6
100187070	2	8	9
99999999	10	4
99999999	3	14	15
100187070	23	11
100187070	23	6
99999999	16	20
100187070	2	9
99999999	8	6
100187070	18	2	4	9	6	5
100187070	12	2	8	9
100187070	23	11
100187070	17	18	2	13	14	20
100187070	2	13
100187070	3	25	23	11	9
100187070	9	6
99999999	10	4	15
100187070	11	4
100188634	8	1
100187070	8	4	9
100187070	7	9
100188634	12	2	1
99999999	24	23
100187070	11	4
100186216	2	14	8	15	22
100187070	2	20
100187070	17	18	25	12	2	23	11	14	7	1	20	15	9
99999999	3	14
99999999	2	20	9
100187070	2	20
99999999	25	23
100188634	12	8
100187070	10	21	6
99999999	16	2	8
100187070	19	13
99999999	2	20
99999999	2	10
100186216	1	15
99999999	4	9
99999999	12	13	8
99999999	10	11
100000191	25	23
100187070	12	2
100187070	4	6
100187070	2	11	14
100187070	18	1	9
99999999	12	2	4
100187070	4	9
99999999	2	10	21	23	11
100187070	8	1
100187070	12	8	1	4	15
99999999	2	10	11	4
100187070	2	8
100187070	2	8
100187070	10	11
100187070	2	13	20
100186216	7	8	4
100187070	14	4
100187070	2	9
100187070	12	8
100187070	12	2	11
99999999	16	14	20
100186216	14	9	6
100188634	12	2
99999999	18	11
100187070	2	4
99999999	12	4
100187070	19	13	7	8	1	9
100188634	24	14	20
99999999	2	13
99999999	3	10	23	9	6
100188634	19	8	4	9
100187070	19	13
99999999	2	6
99999999	2	4
100187070	12	2	7	8	15
100186216	8	4
100186216	25	11
100187275	23	11
99999999	9	6
100187070	19	12
99999999	3	2
99999999	14	22
100186216	12	2	14	8	1	20	22
99999999	2	7
100187070	18	13	10	20	9	22
99999999	2	14	7	20	4
100187070	2	8	4
100187070	2	13
100188634	17	11
100187070	12	10
100187070	2	4
99999999	24	23
99999999	16	20
100187070	12	2
100187070	14	4	9
100187070	4	9
100187070	2	20
100187070	12	4	9
100187070	17	18
99999999	2	14
100187070	12	2	5
99999999	8	1	4
99999999	2	14
99999999	17	3	16	2
100187070	2	4
100187070	12	7
99999999	16	9
99999999	23	9
100187070	3	23	11	4
99999999	12	2
100187070	4	6
99999999	26	12	13
99999999	14	7	8
99999999	2	9
100187070	3	11
100187070	12	2	20
99999999	18	23	11
100187070	3	25
100187070	3	11	9	5
99999999	8	4
100186216	2	14	15
99999999	14	20
100188634	4	9
99999999	19	9
100187070	3	18
99999999	18	2
100188634	9	6
100000191	14	15
99999999	12	14	22
99999999	9	6
100187768	2	10	14	4
99999999	23	6
99999999	12	15
100187070	1	4	9
99999999	12	2
100187070	7	20
99999999	3	20
100187070	2	4
100294451	12	2	8	1	15	9
100186216	3	15	9
100293943	14	22
100187070	12	8
100000191	24	11	6
100187070	17	12	4
100186216	14	8
100186216	8	1	4
99999999	9	6
100187070	2	11
100186216	2	8
100187070	2	13
100187070	2	4
100187070	8	4
100186216	1	22
99999999	12	4
100187070	12	2	1
100187070	2	9
100187070	12	2
100187070	18	24	16	14	8	4	22
99999999	12	8	4
99999999	16	20	9
99999999	2	14
100187070	4	9
100187070	23	9
99999999	3	2	4
99999999	12	6
100186216	14	1	6
100187070	24	14
100187070	26	4
100187070	24	12	2	1	15
100187070	2	11
100187070	12	2	23	8	1	20	4	15	9
100187070	2	13	10
100187070	20	6
99999999	18	14	9
100187070	14	4
100187070	14	15
100187070	2	20	9
99999999	11	14	4
99999999	12	2	8	4	9
100187070	2	13
100187070	2	14
100187070	2	13	11	8	4
100187070	10	21	23	11
100186216	14	4
99999999	8	4	9
100187070	2	9
100188634	8	1	9
99999999	12	7	8	20
99999999	2	14
100153339	11	4
100187070	10	9
100187070	17	25	2	4
100187070	23	11	6
100187070	12	2
100187070	12	7	1
100187070	7	1	20
100187070	9	6
99999999	4	15
100187070	12	8	1	15
100153339	14	6
100187070	11	8	4
99999999	19	24	2	14	1	9
99999999	1	9
100187070	3	18	26	24	16	12	2	13	10	14	7	8	4	15	9	22
100188045	13	11
100187070	23	5	22
100188634	4	9
100187070	8	1
100187070	12	2
100187070	3	12	2	8	1
100187070	4	9
99999999	2	20
100187070	16	2	14	8	1	20	4	15	6
100188634	14	9
100187070	2	6
99999999	23	4	6
100187427	19	13
100294198	1	4
100187070	3	2	10	11	4	9
99999999	3	19	12	21	11
100186216	24	12	13	20
100187070	12	8
100187070	2	10	9
100187070	3	12	2	14	8	9
100187070	2	14
100187070	2	14
100187070	12	9
100187070	19	2	13
100187070	12	7	1	15
100186216	14	4	22
99999999	8	4
100187070	8	1
100187070	3	11
100187070	14	8	4
100187070	2	9
100187070	18	10	14	9	6
100187070	3	24	16	2	11
99999999	16	15
100188634	12	8
100186216	1	15
100186216	1	4
100187070	21	6
100187070	8	4
100187070	2	11	8	9	6
100187070	6	22
99999999	4	9	6
99999999	12	2	9
100187070	25	23
100187070	18	24	8	4	9
100187070	1	9
100187427	23	14
100187070	1	4
100187070	2	9
100187070	10	6
99999999	11	4
100153339	6	22
100187070	2	9
99999999	2	4
100187070	3	18	4
100187070	2	14	20
99999999	2	9
100187070	20	15
100187070	14	8	4	6
100187070	23	9
100186216	12	1
100187070	8	4	22
100187070	2	20
100187070	9	6
99999999	8	4
99999999	12	2
99999999	2	8
100188634	4	9
99999999	3	25	2
100187070	23	6
100187070	14	20
100187070	2	8	20
100187070	12	2	1
99999999	25	4	6
100187070	12	10	23	9
99999999	24	2
100187070	10	14
100187070	12	2	13
99999999	13	4
100187070	2	11	14	8	20	4	9
100187070	14	4
100294211	1	4
100187070	3	23	4	9
99999999	8	4
100187070	17	14
100186216	12	1
100187070	2	11
99999999	8	4	9
99999999	23	11
100188634	13	8
100188634	1	15
100187070	2	10	6
100187070	2	20
99999999	12	2	1
99999999	12	9
99999999	25	4
99999999	3	12	23	8	15	9
99999999	3	8	1	4
99999999	23	4	9
100187070	12	11
100186216	14	7
100187768	2	10
99999999	25	11
100186216	18	14	6
99999999	2	23	11
100187070	24	12	2	14	9
99999999	2	8
99999999	11	6
100186216	2	8
99999999	8	4
100187070	14	7	4	15
100186216	4	22
100187070	2	13
100186216	8	4
100000191	14	22
100187070	12	2
99999999	2	8
100187070	13	9	6
100187070	12	2	14	15
99999999	19	13
100187070	2	7	6
100187070	8	4
100187070	2	8
99999999	12	7
100187070	24	16	2	14
100188634	2	9
100189806	2	7
100186216	8	4	15
100187070	2	9
100187070	3	18	21	11	14	4	9	6	22
99999999	2	13	15	9
99999999	2	1
100186216	12	4
100187070	12	2	7
100187070	10	11
100187070	13	10
100187070	2	11
100187070	9	6
100186216	18	14
100187070	12	2	7	8
100187070	2	13	7	8
100187070	16	2	14
100188634	8	1	4	15
99999999	3	2
100187070	2	23	11	7	8	1	4
100188634	8	1
99999999	3	8
100187275	2	13	4
99999999	26	19	13	8
100274723	2	15
100187070	9	6
99999999	16	12	14	7	8	20	4	15
100187070	2	11
100187070	12	2	13	14	8	20	4
99999999	2	11
100255055	25	19	12	13
100187070	12	2	4	6
100187070	3	2	13	6
100000191	8	1
100187070	14	7
100188634	2	1
99999999	2	6
99999999	4	9
100186216	23	14
99999999	8	15
99999999	2	13	11	14	15
99999999	2	4
99999999	12	15
100186216	8	1
100186216	2	1
100187070	2	14	4
100187070	19	8	4
99999999	12	2
99999999	12	15
100187070	18	15
100187070	10	4	9
100187070	9	6
100187070	2	13
100187070	8	15
99999999	4	9
100187070	26	19
100186216	2	1
100187070	23	11
100187070	23	6
100190340	2	14
99999999	4	9
100187070	2	4
99999999	2	20
99999999	19	16	12	2	7	20	15	6
100187070	16	2	20
100187070	8	4	9
99999999	2	23	14	8	1	20	4
100187070	2	23	14	8	1	6
99999999	10	8	4	9
100186216	2	7
99999999	3	11
99999999	3	12	2
99999999	2	8
100187070	2	11
