id	name
72657	Camblain-Châtelain
70472	Sissonne
71185	Cuincy
72193	Chambly
73379	Fienvillers
73445	Fouilloy
73548	Flixecourt
70353	Athies-sous-Laon
73744	Auchonvillers
71714	Bornel
73362	Longueau
71452	Bousbecque
72204	Ully-Saint-Georges
71223	Nieppe
70360	Étouvelles
72244	Tilloy-lès-Mofflaines
71419	Pont-à-Marcq
72471	Valhuon
73367	Amiens
72684	Nœux-les-Mines
72080	Orvillers-Sorel
72757	Wierre-Effroy
73556	Vignacourt
70893	Beugnies
70689	Vauxbuin
70229	Chauny
70759	Villers-Cotterêts
71033	Eppe-Sauvage
72240	Beaurains
71266	Sainte-Marie-Cappel
71537	Rouvignies
70587	Francilly-Selency
71028	Sars-Poteries
70493	Bellicourt
72032	Lassigny
71063	Haynecourt
71222	Saméon
70212	Mons-en-Laonnois
72736	Wirwignes
72588	Haucourt
71369	La Bassée
72148	Morienval
71262	Noordpeene
73206	Bouillancourt-en-Séry
72122	Rosoy-en-Multien
72429	Wancourt
71346	Bouvines
71302	Bambecque
71850	Froissy
70818	La Flamengrie
71099	Maretz
73685	Morisel
71340	Frelinghien
71337	Bois-Grenier
71260	Cassel
72327	Rebreuve-sur-Canche
71467	Haspres
71579	Courcelles-lès-Gisors
70483	Fresnoy-le-Grand
71557	Saint-Paul
73254	Buigny-Saint-Maclou
73753	Contalmaison
73143	Ailly-le-Haut-Clocher
72585	Fresnes-lès-Montauban
71439	Wattignies
70111	Marigny-en-Orxois
72743	Beuvrequen
71477	Wavrechain-sous-Faulx
70671	Crouy
71290	Renescure
70368	Samoussy
71296	Morbecque
70506	Vendhuile
71985	Francières
71984	Estrées-Saint-Denis
71180	Flines-lez-Raches
73861	Nesle
71726	Neuville-Bosc
72646	Richebourg
70900	Saint-Aubin
71586	Fresne-Léguillon
72183	Nanteuil-le-Haudouin
71191	Dechy
72616	Gosnay
72265	La Thieuloye
72491	Couin
72355	Warlencourt-Eaucourt
70935	Aulnoye-Aymeries
71227	Flêtre
73769	Bray-sur-Somme
71530	Hérin
72075	Margny-sur-Matz
72091	Longueil-Annel
71181	Lallaing
72750	Marquise
71224	Saint-Jans-Cappel
70971	Neuville-en-Avesnois
72713	Boulogne-sur-Mer
71967	Choisy-au-Bac
72817	Hénin-Beaumont
73883	Feuillères
70895	Dourlers
71317	Eecke
71269	Zuytpeene
72210	Raray
71007	Ferrière-la-Petite
70290	Martigny-Courpierre
71066	Paillencourt
72848	Vendin-le-Vieil
72928	Bouin-Plumoison
72620	Ruitz
71702	Marseille-en-Beauvaisis
72192	Boran-sur-Oise
72645	Noyelles-lès-Vermelles
71459	Wattrelos
71902	Saint-Martin-aux-Bois
71410	Bersée
73322	Estrébœuf
73194	Bourseville
73346	Mailly-Maillet
70276	Bourg-et-Comin
70131	Mézy-Moulins
72811	Libercourt
71873	Les Ageux
73072	Dennebrœucq
71960	Rethondes
70968	Jolimetz
70719	Berny-Rivière
72627	Vieille-Chapelle
70301	Sainte-Croix
73779	Méricourt-l'Abbé
71489	Denain
72878	Roussent
72798	Guînes
73064	Sainte-Marie-Kerque
71218	Faumont
73818	Guillemont
72590	Monchy-le-Preux
71282	Gravelines
71721	Ivry-le-Temple
72566	Izel-lès-Équerchin
73087	Alquines
71437	Templemars
71298	Steenbecque
72808	Bully-les-Mines
71441	Annœullin
72810	Carvin
73115	Wismes
73168	Mers-les-Bains
71910	Heilles
70088	Nogent-l'Artaud
70925	Feignies
72647	Vermelles
71035	Fourmies
71386	Willems
72804	Licques
70118	Baulne-en-Brie
71368	Illies
72832	Méricourt
71568	Goincourt
70784	Macquigny
70566	Flavy-le-Martel
71377	Forest-sur-Marque
71271	Coudekerque-Village
71195	Lewarde
71391	Saint-André-lez-Lille
73303	Bernay-en-Ponthieu
71519	Rombies-et-Marchipont
72866	Campagne-lès-Hesdin
70584	Fayet
73197	Nibas
71328	Herzeele
73319	Boismont
70873	Saint-Algis
71482	Hergnies
73003	La Madelaine-sous-Montreuil
70917	Sains-du-Nord
71264	Oxelaëre
70093	Viels-Maisons
70741	Vic-sur-Aisne
71566	Allonne
72652	Douvrin
71389	Lambersart
73580	Morvillers-Saint-Saturnin
71251	Millam
71768	Sainte-Geneviève
70683	Courmelles
71261	Hardifort
72661	Gauchin-Légal
70713	Vailly-sur-Aisne
73756	Fricourt
73778	La Neuville-lès-Bray
71392	Wambrechies
71219	Landas
71396	Lille
71527	Aulnoy-lez-Valenciennes
73889	Villers-Carbonnel
73554	Picquigny
72819	Courcelles-lès-Lens
72784	Escalles
72953	Beussent
73812	Curlu
71049	Iwuy
73138	Eaucourt-sur-Somme
70943	Pont-sur-Sambre
73412	Salouël
71487	Vieux-Condé
71490	Douchy-les-Mines
72911	Fruges
71387	Mons-en-Barœul
70571	Montescourt-Lizerolles
73293	Oisemont
71339	Erquinghem-Lys
70763	Aubenton
72915	Matringhem
70602	Vermand
73247	Miannay
72675	Gonnehem
72864	Brimeux
70738	Saint-Pierre-Aigle
72667	Fleurbaix
73764	Miraumont
71350	Cysoing
71460	Anzin
71438	Vendeville
71409	Avelin
70555	Saint-Quentin
72550	Séricourt
73420	Conty
72670	Lorgies
70553	Mesnil-Saint-Laurent
71178	Roost-Warendin
72762	Condette
71495	Bruille-Saint-Amand
73365	Allonville
72239	Agny
73321	Cayeux-sur-Mer
71193	Férin
71036	Glageon
72260	Frévin-Capelle
73630	Sauvillers-Mongival
72708	Wimereux
71186	Esquerchin
72133	Nogent-sur-Oise
72626	Verquigneul
70296	Oulches-la-Vallée-Foulon
71458	Villeneuve-d'Ascq
71008	Louvroil
70950	Hautmont
70521	Moÿ-de-l'Aisne
71979	Venette
71351	Genech
73667	Arvillers
71402	Hallennes-lez-Haubourdin
71006	Ferrière-la-Grande
73310	Quend
73118	Clairmarais
72910	Fressin
73622	Jumel
73050	Arques
73112	Surques
73595	Fréchencourt
70478	Bohain-en-Vermandois
71074	Beauvois-en-Cambrésis
70988	Villers-Pol
73103	Lumbres
73259	Gapennes
71206	Marchiennes
73316	Vironchaux
71246	Brouckerque
70163	Villeneuve-sur-Fère
71511	Saint-Amand-les-Eaux
70981	Gommegnies
72740	Audinghen
71320	Oudezeele
72179	Lagny-le-Sec
71543	Auteuil
71277	Cappelle-la-Grande
72771	Neufchâtel-Hardelot
72688	Bourecq
70750	Longpont
73363	Cagny
70405	Guignicourt
70726	Fontenoy
72089	Chiry-Ourscamp
71376	Chéreng
71367	Herlies
71353	Mouchin
71370	Marquillies
72822	Leforest
70832	Le Nouvion-en-Thiérache
72224	Mont-l'Évêque
70994	Bettignies
72534	Humières
71288	Hondeghem
70970	Louvignies-Quesnoy
72790	Calais
72641	Auchy-les-Mines
72835	Fouquières-lès-Lens
71771	Warluis
73792	Chaulnes
71431	Croix
73440	Bonnay
73384	Maizicourt
71722	Lormaison
72279	Beauvoir-Wavans
72833	Montigny-en-Gohelle
70520	Mézières-sur-Oise
72237	Saint-Nicolas
72856	Rang-du-Fliers
71200	Douai
71233	Bergues
73006	Merlimont
71210	Tilloy-lez-Marchiennes
70091	Saulchery
73311	Regnière-Écluse
72759	Équihen-Plage
72515	Bermicourt
73822	Longueval
72175	Ermenonville
71531	La Sentinelle
72289	Frévent
71478	Condé-sur-l'Escaut
73301	Argoules
71000	Vieux-Reng
71348	Cappelle-en-Pévèle
72827	Lens
71273	Leffrinckoucke
71833	Clermont
71226	Berthen
73760	Mametz
73001	Écuires
72686	Auchy-au-Bois
70439	Montcornet
70101	Brasles
71240	Quaëdypre
70690	Soissons
71295	Borre
72738	Ambleteuse
71394	Lezennes
71991	Longueil-Sainte-Marie
71032	Baives
71688	Saint-Germer-de-Fly
72511	Souastre
71575	Boury-en-Vexin
71558	Troussures
71614	Crèvecœur-le-Grand
73678	Hangest-en-Santerre
73607	Talmas
73784	Sailly-le-Sec
71316	Boeschepe
71291	Sercus
72349	Ligny-Thilloy
72888	Cormont
71512	Curgies
70926	Gussignies
72937	Hesdin
71499	Mortagne-du-Nord
73110	Seninghem
70199	Anizy-le-Château
70597	Roupy
71507	Rosult
71492	Haveluy
73804	Omiécourt
71426	Pérenchies
71814	Paillart
72521	Diéval
70339	Saint-Gobain
72796	Campagne-lès-Guines
71380	Lannoy
71160	Aubigny-au-Bac
71554	Rainvillers
72755	Tardinghen
70193	Silly-la-Poterie
71422	Wahagnies
72131	Lamorlaye
72859	Waben
73743	Albert
72127	Apremont
70921	Bavay
72855	Groffliers
73060	Polincove
73465	Domart-en-Ponthieu
72994	Wail
71354	Péronne-en-Mélantois
71454	Linselles
70575	Seraucourt-le-Grand
71274	Téteghem
72225	Montépilloy
71393	Faches-Thumesnil
73140	Mareuil-Caubert
71548	La Houssoye
73306	Le Crotoy
72779	Coulogne
71323	Terdeghem
71102	Walincourt-Selvigny
73823	Maricourt
71034	Féron
73122	Saint-Martin-au-Laërt
72868	Gouy-Saint-André
72554	Troisvaux
72055	Salency
71508	Rumegies
73564	Courcelles-sous-Moyencourt
72191	Belle-Église
71285	Blaringhem
71965	Trosly-Breuil
73563	Caulières
73277	Fontaine-le-Sec
73360	Rivery
72891	Étaples
72067	Conchy-les-Pots
72330	Saulty
70997	Jeumont
72499	Hébuterne
72001	Crisolles
72217	Villeneuve-sur-Verberie
71836	Étouy
73242	Chépy
73486	Doullens
73085	Acquin-Westbécourt
71959	Pierrefonds
72746	Landrethun-le-Nord
72783	Coquelles
71463	Saint-Saulve
70807	Buironfosse
70999	Marpent
70211	Monampteuil
73750	Bécordel-Bécourt
72643	Cuinchy
71457	Tourcoing
72549	Saint-Pol-sur-Ternoise
72040	Beaurains-lès-Noyon
73297	Senarpont
70102	Château-Thierry
71541	Valenciennes
71231	Bailleul
72865	Buire-le-Sec
71805	Breteuil
73738	Roye
70371	Laon
73361	Camon
70279	Chamouille
71976	Jaux
71526	Artres
72485	Rumaucourt
71365	Fromelles
73101	Ledinghem
72431	Anzin-Saint-Aubin
70702	Laffaux
71025	Hestrud
71042	Willies
73035	Clerques
71176	Râches
72631	Vendin-lès-Béthune
73160	Saint-Riquier
72691	Isbergues
71447	Gondecourt
71204	Fenain
73011	Saint-Josse
70147	Coincy
70696	Chavignon
73452	Lamotte-Warfusée
71442	Bauvin
71284	Saint-Georges-sur-l'Aa
72781	Marck
71128	Flesquières
71440	Allennes-les-Marais
72097	Ribécourt-Dreslincourt
70919	Amfroipret
72642	Cambrin
72728	Lottinghen
71539	Trith-Saint-Léger
71521	Sebourg
71341	Houplines
73411	Saleux
72475	Écourt-Saint-Quentin
70552	Homblières
73550	Hangest-sur-Somme
70678	Venizel
71122	Banteux
73039	Louches
70927	Hon-Hergies
71411	Ennevelin
70443	Parfondeval
72725	Le Wast
72709	Baincthun
72719	Brunembert
73059	Oye-Plage
72858	Verton
71371	Sainghin-en-Weppes
72526	Gauchin-Verloingt
72565	Givenchy-en-Gohelle
71479	Crespin
71498	Hasnon
72605	Amettes
73004	Le Touquet-Paris-Plage
71972	Saint-Jean-aux-Bois
72571	Souchez
72092	Machemont
73366	Poulainville
72767	Hesdin-l'Abbé
70081	Domptin
73690	Bayonvillers
72622	Essars
73397	Dury
71764	Noailles
73207	Bouttencourt
71234	Bierne
70958	Landrecies
72710	Echinghen
71433	Roubaix
71253	Saint-Pierre-Brouck
73594	Flesselles
73749	Beaumont-Hamel
71229	Méteren
71423	Comines
73483	Beauval
72737	Le Portel
71413	La Neuville
72742	Bazinghen
73265	Nouvion
70688	Septmonts
72437	Mont-Saint-Éloi
70857	Fontaine-lès-Vervins
70940	Leval
71522	Aubry-du-Hainaut
71729	Saint-Crépin-Ibouvillers
71332	Nieurlet
70676	Pommiers
71325	Bollezeele
71601	Serans
71259	Buysscheure
72938	Huby-Saint-Leu
70985	Preux-au-Sart
71517	Quarouble
72618	Hesdigneul-lès-Béthune
71225	Steenwerck
72200	Le Mesnil-en-Thelle
71114	Ors
70833	Leschelle
73225	Citerne
71525	Wallers
73215	Gamaches
73220	Rambures
73119	Houlle
71278	Dunkerque
70129	La Chapelle-Monthodon
73304	Favières
70097	Bézu-Saint-Germain
72232	Thiers-sur-Thève
71342	La Chapelle-d'Armentières
73139	Épagne-Épagnette
71724	Montherlant
71414	Mérignies
70494	Bony
73116	Wisques
72477	Graincourt-lès-Havrincourt
72050	Noyon
72672	Sailly-sur-la-Lys
73545	Condé-Folie
73128	Wizernes
72894	Inxent
73117	Zudausques
72830	Éleu-dit-Leauwette
72845	Bénifontaine
71375	Baisieux
73133	Grand-Laviers
71324	Winnezeele
72638	Béthune
73746	Aveluy
72165	Montataire
72141	Crépy-en-Valois
72654	Haisnes
70275	Bouconville-Vauclair
72052	Pont-l'Évêque
72839	Aix-Noulette
71388	La Madeleine
70905	Avesnelles
72556	Ablain-Saint-Nazaire
72338	Bapaume
72207	Fleurines
73329	Saint-Valery-sur-Somme
71645	Quincampoix-Fleuzy
72774	Saint-Léonard
70278	Cerny-en-Laonnois
72886	Bréxent-Énocq
71314	Merville
72881	Saulchoy
70960	Maroilles
71221	Orchies
71322	Steenvoorde
70912	Haut-Lieu
71970	Margny-lès-Compiègne
72117	Mareuil-sur-Ourcq
71068	Raillencourt-Sainte-Olle
73080	Merck-Saint-Liévin
73286	Le Mazis
72843	Sains-en-Gohelle
71514	Marly
73511	Airaines
71867	Brenouille
71027	Liessies
70800	Mondrepuis
70991	Le Quesnoy
71378	Gruson
71041	Wignehies
73053	Helfaut
71542	Auneuil
71465	Bouchain
72077	Monchy-Humières
73768	Thiepval
73358	Argœuves
72739	Audembert
72924	Torcy
72872	Maintenay
71819	Tartigny
71830	Breuil-le-Vert
71310	Estaires
71361	Santes
70534	Ribemont
70083	L'Épine-aux-Bois
72723	Desvres
71070	Sancourt
71072	Cambrai
72668	Laventie
73867	Saint-Christ-Briost
73033	Bonningues-lès-Ardres
73027	Wittes
73538	Ailly-sur-Somme
72634	Fouquières-lès-Béthune
70137	Reuilly-Sauvigny
71882	Sacy-le-Grand
71430	Wervicq-Sud
72663	Houdain
71975	Armancourt
70383	Marle
71390	Marquette-lez-Lille
72650	Marles-les-Mines
72818	Noyelles-Godault
72222	Courteuil
72313	Estrée-Wamin
73583	Poix-de-Picardie
72084	Villers-sur-Coudun
72648	Calonne-Ricouart
73124	Serques
72220	Barbery
71039	Trélon
70982	Jenlain
72151	Orrouy
73196	Friville-Escarbotin
72410	Bullecourt
70680	Belleu
71980	Compiègne
72887	Camiers
70448	Rozoy-sur-Serre
72180	Le Plessis-Belleville
70698	Chivres-Val
71730	Villeneuve-les-Sablons
72974	Azincourt
70684	Mercin-et-Vaux
70996	Gognies-Chaussée
73789	Assevillers
71014	Maubeuge
71304	Hondschoote
73169	Oust-Marest
71556	Saint-Léger-en-Bray
72846	Hulluch
72651	Billy-Berclau
73765	Ovillers-la-Boisselle
70817	La Capelle
72160	Vez
72707	Wimille
70614	Courcelles-sur-Vesle
71733	Bresles
72006	Guiscard
72221	Chamant
73123	Salperwick
72617	Haillicourt
70179	Latilly
72898	Montcavrel
72669	Lestrem
72250	Averdoingt
71450	Seclin
73162	Yaucourt-Bussus
71425	Lompret
71270	Coudekerque-Branche
71327	Esquelbecq
72606	Auchel
70282	Corbeny
71418	Phalempin
72228	Orry-la-Ville
70922	Bellignies
71828	Blincourt
70681	Berzy-le-Sec
71174	Auby
73014	Aire-sur-la-Lys
73098	Esquerdes
72780	Les Attaques
71481	Fresnes-sur-Escaut
72231	Senlis
73393	Boves
71912	Mouy
71407	Marcq-en-Barœul
71356	Templeuve
72012	Quesmy
72209	Pontpoint
71187	Lambres-lez-Douai
73057	Nouvelle-Église
72665	Ourton
71241	Socx
72880	Saint-Rémy-au-Bois
70722	Cuisy-en-Almont
70656	Hartennes-et-Taux
71292	Staple
73348	Puchevillers
70492	Bellenglise
72773	Saint-Étienne-au-Mont
71217	Coutiches
70151	Fère-en-Tardenois
70178	La Ferté-Milon
71040	Wallers-en-Fagne
71205	Hornaing
73009	Neuville-sous-Montreuil
72494	Gaudiempré
72639	Bruay-la-Buissière
71311	Haverskerque
70973	Potelle
